Part,Color,Quantity,Notes,Location,IsUsed,IsStickered
6072,7,2,,4 - Box Window|Roof|Panel|Rock|Castle,False,False
4219,7,1,,4 - Box Door|Large Window|Arch|Trap,False,False
4444,7,1,,4 - Box Window|Roof|Panel|Rock|Castle,False,False
4444pr0001,7,1,,4 - Box Window|Roof|Panel|Rock|Castle,False,False
4079,7,1,,4 - Box Storage|Chair|Barrel|Trash,False,False
2412a,7,1,,4 - Bin drawer Grille | Cheese grater,False,False
6231,27,2,,4 - Bin drawer Panel 1x1|1x2|2x2 Corner|Divider|Sides,False,False
4865b,27,1,,4 - Bin drawer Panel 1x2,False,False
15207,27,4,,4 - Bin drawer Panel 1x3 | 1x4,False,False
61409,27,5,,4 - Bin drawer Grille | Cheese grater,False,False
4219,26,1,,4 - Box Door|Large Window|Arch|Trap,False,False
23969,26,6,,4 - Bin drawer Panel 1x1|1x2|2x2 Corner|Divider|Sides,False,False
60581,26,3,,4 - Box Panel 1x2x2 to 1x6x5,False,False
35563,26,2,,4 - Box Window|Roof|Panel|Rock|Castle,False,False
35700,322,1,,4 - Box Storage|Chair|Barrel|Trash,False,False
60623,322,1,,4 - Box Door|Large Window|Arch|Trap,False,False
6231,322,4,,4 - Bin drawer Panel 1x1|1x2|2x2 Corner|Divider|Sides,False,False
4865b,322,6,,4 - Bin drawer Panel 1x2,False,False
23969,322,4,,4 - Bin drawer Panel 1x1|1x2|2x2 Corner|Divider|Sides,False,False
93095,322,3,,4 - Bin drawer Panel 1x1|1x2|2x2 Corner|Divider|Sides,False,False
64951,73,1,,4 - Box Storage|Chair|Barrel|Trash,False,False
4079,351,4,0 - Color Table,4 - Box Storage|Chair|Barrel|Trash,False,False
64951,30,2,,4 - Box Storage|Chair|Barrel|Trash,False,False
2339,30,2,,4 - Box Arch | Bow,False,False
93095,30,2,,4 - Bin drawer Panel 1x1|1x2|2x2 Corner|Divider|Sides,False,False
30150,84,2,,4 - Box Storage|Chair|Barrel|Trash,False,False
6182,84,4,,4 - Box Arch | Bow,False,False
30136,84,19,,4 - Box Masonry | Brick | Log | Facet,False,False
98283,84,39,,4 - Box Masonry | Brick | Log | Facet,False,False
30137,84,6,,4 - Box Masonry | Brick | Log | Facet,False,False
15533,84,3,,4 - Box Masonry | Brick | Log | Facet,False,False
4536,84,2,,4 - Box Storage|Chair|Barrel|Trash,False,False
43888,84,2,,4 - Box Ladders|Fences|Guardrail|Supports,False,False
4738c,84,3,,4 - Box Storage|Chair|Barrel|Trash,False,False
4739a,84,3,,4 - Box Storage|Chair|Barrel|Trash,False,False
2412b,80,7,0 - Color Table,4 - Bin drawer Grille | Cheese grater,False,False
60601,1056,3,,4 - Box Window|Roof|Panel|Rock|Castle,False,False
4532,25,2,,4 - Box Storage|Chair|Barrel|Trash,False,False
43337,25,2,,4 - Bin drawer Panel 1x3 | 1x4,False,False
60581,25,1,,4 - Box Panel 1x2x2 to 1x6x5,False,False
98280,25,1,,4 - Box Panel 1x2x2 to 1x6x5,False,False
2412b,25,4,,4 - Bin drawer Grille | Cheese grater,False,False
20310,297,8,,4 - Box Masonry | Brick | Log | Facet,False,False
28870,297,4,,4 - Box Ladders|Fences|Guardrail|Supports,False,False
19121,297,1,,4 - Box Ladders|Fences|Guardrail|Supports,False,False
2412b,297,16,,4 - Bin drawer Grille | Cheese grater,False,False
4738c,297,1,,4 - Box Storage|Chair|Barrel|Trash,False,False
4739a,297,1,,4 - Box Storage|Chair|Barrel|Trash,False,False
30046,297,2,,4 - Box Window|Roof|Panel|Rock|Castle,False,False
60607,297,2,,4 - Box Window|Roof|Panel|Rock|Castle,False,False
60621,1103,1,,4 - Box Door|Large Window|Arch|Trap,False,False
92589,1103,4,,4 - Box Door|Large Window|Arch|Trap,False,False
4083,4,1,,4 - Box Ladders|Fences|Guardrail|Supports,False,False
6140,4,1,,4 - Box Ladders|Fences|Guardrail|Supports,False,False
4346,4,1,,4 - Box Storage|Chair|Barrel|Trash,False,False
4345b,4,1,,4 - Box Storage|Chair|Barrel|Trash,False,False
3659,4,4,,4 - Box Arch | Bow,False,False
4217,4,3,,4 - Box Rail | Groove,False,False
4216,4,24,,4 - Box Rail | Groove,False,False
4536,4,2,,4 - Box Storage|Chair|Barrel|Trash,False,False
